id,job_title,rating,company_name,location,headquarters,size,founded,type_of_ownership,industry,sector,revenue,competitors,hourly,employer_provided,lower_salary,upper_salary,job_location,age,python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,degree,City,State,estimated_revenue,avg_salary
326,Insurance Financial Data Analyst,4.2,Clearwater Analytics,"Boise, ID","Boise, Id",501 - 1000,2004,Company - Private,Investment Banking & Asset Management,Finance,$50 to $100 million (USD),Unknown,0,0,45000,82000,ID,17.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Boise,Id,500000.0,63500.0
328,Data Scientist,4.0,"Tekvalley, Corp.","San Francisco, CA","Pleasanton, Ca",Jan-50,1992,Company - Private,It Services,Information Technology,Less than $1 million (USD),Unknown,0,0,83000,135000,CA,29.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Other,Unknown,San Francisco,Ca,500000.0,109000.0
330,Data Scientist,3.5,Bwx Technologies,"Oak Ridge, TN","Lynchburg, Va",5001 - 10000,1850,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),Unknown,0,0,70000,122000,TN,171.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Data Scientist,Other,M,Oak Ridge,Tn,500000.0,96000.0
331,Principal Data Scientist With Over 10 Years Experience,3.7,Ca-One Tech Cloud,"San Francisco, CA","Fremont, Ca",51 - 200,2017,Company - Private,It Services,Information Technology,$5 to $10 million (USD),Unknown,0,1,200000,250000,CA,4.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Sr,Unknown,San Francisco,Ca,500000.0,225000.0
332,Data Engineer,3.2,Pennymac,"Agoura Hills, CA","Westlake Village, Ca",1001 - 5000,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,70000,132000,CA,13.0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Engineer,Other,Unknown,Agoura Hills,Ca,500000.0,101000.0
333,Senior Data Scientist,3.3,Plymouth Rock Assurance,"Woodbridge, NJ","Boston, Ma",1001 - 5000,1982,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),"Arbella Insurance, Safety Insurance",0,0,73000,124000,NJ,39.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Woodbridge,Nj,500000.0,98500.0
334,Data Engineer I - Azure,3.9,Vermeer,"Pella, IA","Pella, Ia",1001 - 5000,1948,Company - Private,Industrial Manufacturing,Manufacturing,$1 to $2 billion (USD),"Caterpillar, John Deere, CNH Industrial",0,0,54000,101000,IA,73.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,Pella,Ia,500000.0,77500.0
335,"Sr. Scientist, Quantitative Translational Sciences",3.7,Takeda Pharmaceuticals,"Boston, MA","Osaka, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,117000,206000,MA,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,M,Boston,Ma,500000.0,161500.0
337,Med Tech/Lab Scientist - Laboratory,3.6,Beebe Healthcare,"Lewes, DE","Lewes, De",1001 - 5000,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),Unknown,1,0,43000,70000,DE,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Lewes,De,500000.0,56500.0
339,Sr. Data Scientist Ii,3.4,Argo Group Us,"New York, NY","Hamilton, Bermuda",1001 - 5000,1948,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),Unknown,0,0,111000,183000,NY,73.0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,Data Scientist,Sr,Unknown,New York,Ny,500000.0,147000.0
341,Data Scientist,3.5,L&T Infotech,"San Ramon, CA","Mumbai, India",10000+,1997,Company - Public,It Services,Information Technology,Unknown / Non-Applicable,"Infosys, Accenture, Capgemini",0,0,68000,112000,CA,24.0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,Data Scientist,Other,Unknown,San Ramon,Ca,500000.0,90000.0
342,Information Security Data Analyst,4.3,Oceanfirst Financial,"Red Bank, NJ","Toms River, Nj",501 - 1000,1902,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD),Unknown,0,0,42000,74000,NJ,119.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Red Bank,Nj,500000.0,58000.0
344,Excel / Vba / Sql_ Data Analyst,4.1,Associated Electric Cooperative,"Springfield, MO","Springfield, Mo",501 - 1000,1961,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$1 to $2 billion (USD),Unknown,0,0,44000,78000,MO,60.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,M,Springfield,Mo,500000.0,61000.0
346,Machine Learning Research Scientist,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, Pa",501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,Unknown,0,0,81000,159000,PA,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Machine Learning Engineer,Other,P,Pittsburgh,Pa,500000.0,120000.0
347,Data Scientist,3.6,Sotheby'S,"New York, NY","New York, Ny",1001 - 5000,1744,Company - Public,Auctions & Galleries,Retail,$500 million to $1 billion (USD),Unknown,0,0,95000,161000,NY,277.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,New York,Ny,500000.0,128000.0
348,Data Scientist,3.5,First Tech Federal Credit Union,"Hillsboro, OR","San Jose, Ca",1001 - 5000,1952,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD),Unknown,0,0,75000,124000,OR,69.0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,Data Scientist,Other,Unknown,Hillsboro,Or,500000.0,99500.0
349,Data Scientist,3.6,Amrock,"Detroit, MI","Detroit, Mi",1001 - 5000,1997,Company - Private,Real Estate,Real Estate,$500 million to $1 billion (USD),Unknown,0,0,72000,120000,MI,24.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,Detroit,Mi,500000.0,96000.0
350,Data Scientist,2.3,Vanda Pharmaceuticals,"Washington, DC","Washington, Dc",201 - 500,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),Unknown,0,0,76000,126000,DC,18.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Other,M,Washington,Dc,500000.0,101000.0
351,Senior Data Scientist,3.9,Zest Ai,"Burbank, CA","Burbank, Ca",51 - 200,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),Unknown,0,0,114000,182000,CA,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Burbank,Ca,500000.0,148000.0
352,"Data Scientist, Senior",4.0,Novetta,"Fort Belvoir, VA","Mc Lean, Va",501 - 1000,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,108000,176000,VA,9.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Data Scientist,Sr,Unknown,Fort Belvoir,Va,500000.0,142000.0
353,Senior Data Scientist,4.1,Ck-12 Foundation,"Palo Alto, CA","Palo Alto, Ca",Jan-50,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,Unknown,0,0,130000,208000,CA,14.0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,Data Scientist,Sr,M,Palo Alto,Ca,500000.0,169000.0
354,"Vp, Data Science",3.2,Pennymac,"Phoenix, AZ","Westlake Village, Ca",1001 - 5000,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,83000,166000,AZ,13.0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Data Scientist,Other,Unknown,Phoenix,Az,500000.0,124500.0
355,Radar Data Analyst,4.7,Decisive Analytics Corporation,"Huntsville, AL","Arlington, Va",51 - 200,1996,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),"Torch Technologies, American Systems",0,0,42000,76000,AL,25.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Huntsville,Al,500000.0,59000.0
356,Consultant– Data Analytics Group,4.2,Opinion Dynamics,"San Diego, CA","Waltham, Ma",51 - 200,1987,Company - Private,Consulting,Business Services,$10 to $25 million (USD),Unknown,0,0,37000,68000,CA,34.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Analitics,Other,Unknown,San Diego,Ca,500000.0,52500.0
357,Data Engineer,4.6,Applied Information Sciences,"Houston, TX","Reston, Va",501 - 1000,1982,Company - Private,It Services,Information Technology,$50 to $100 million (USD),Unknown,0,0,52000,99000,TX,39.0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,Data Engineer,Other,Unknown,Houston,Tx,500000.0,75500.0
358,Senior Data Scientist,3.7,Swiss Re,"Armonk, NY","Zurich, Switzerland",10000+,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),"Munich Re, Hannover RE, SCOR",0,0,105000,173000,NY,158.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Armonk,Ny,500000.0,139000.0
362,"Data Engineer, Data Engineering And Artifical Intelligence",3.7,Takeda Pharmaceuticals,"Cambridge, MA","Osaka, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,71000,134000,MA,240.0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,Data Engineer,Other,Unknown,Cambridge,Ma,500000.0,102500.0
364,Staff Scientist,4.4,Wk Dickson,"Columbia, SC","Charlotte, Nc",201 - 500,1929,Company - Private,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),"McKim and Creed, CDM Smith, Kimley-Horn",0,0,39000,82000,SC,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Columbia,Sc,500000.0,60500.0
366,Pl Actuarial-Lead Data Scientist,3.7,The Hanover Insurance Group,"Worcester, MA","Worcester, Ma",5001 - 10000,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),Unknown,0,0,114000,179000,MA,169.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Worcester,Ma,500000.0,146500.0
367,"Associate Scientist/Scientist, Process Analytical Technology - Small Molecule Analytical Chemistry",3.9,Genentech,"South San Francisco, CA","South San Francisco, Ca",10000+,1976,Subsidiary Or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,88000,162000,CA,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,P,South San Francisco,Ca,500000.0,125000.0
368,Sr. Data Analyst,3.6,Massmutual,"Springfield, MA","Springfield, Ma",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,60000,102000,MA,170.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Analyst,Sr,Unknown,Springfield,Ma,500000.0,81000.0
369,Senior Data & Machine Learning Scientist,3.0,Tempus Labs,"Chicago, IL","Chicago, Il",501 - 1000,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,100000,166000,IL,6.0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,Machine Learning Engineer,Sr,P,Chicago,Il,500000.0,133000.0
370,Program/Data Analyst,3.4,General Dynamics Information Technology,"Washington, DC","Fairfax, Va",10000+,1996,Subsidiary Or Business Segment,It Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",0,0,55000,99000,DC,25.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Analyst,Other,M,Washington,Dc,500000.0,77000.0
371,Data Engineer,4.1,Mantech,"Herndon, VA","Herndon, Va",5001 - 10000,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),Unknown,0,0,67000,117000,VA,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,Herndon,Va,500000.0,92000.0
372,Senior Data Scientist: Causal & Predictive Analytics Ai Innovation Lab,3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,92000,150000,MA,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,Unknown,Cambridge,Ma,500000.0,121000.0
375,"Principal Data Engineer, Data Platform & Insights",4.0,Autodesk,"San Francisco, CA","San Rafael, Ca",5001 - 10000,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Unknown,0,0,116000,209000,CA,39.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,San Francisco,Ca,500000.0,162500.0
376,Research Scientist - Biological Safety,3.9,Southwest Research Institute,"San Antonio, TX","San Antonio, Tx",1001 - 5000,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",0,0,38000,82000,TX,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,San Antonio,Tx,500000.0,60000.0
377,Data Operations Lead,3.7,Muso,"San Francisco, CA","San Francisco, Ca",201 - 500,1992,Nonprofit Organization,Unknown,Unknown,Unknown / Non-Applicable,Unknown,0,1,85000,90000,CA,29.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Operations Lead,Sr,M,San Francisco,Ca,500000.0,87500.0
379,Big Data Engineer,4.4,Springml,"Indianapolis, IN","Pleasanton, Ca",Jan-50,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,62000,119000,IN,6.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,Indianapolis,In,500000.0,90500.0
380,Data Scientist / Machine Learning Expert,3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,86000,143000,MA,25.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Cambridge,Ma,500000.0,114500.0
381,Data Scientist,3.8,Juniper Networks,"Sunnyvale, CA","Sunnyvale, Ca",5001 - 10000,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),Unknown,0,0,93000,149000,CA,25.0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,Data Scientist,Other,M,Sunnyvale,Ca,500000.0,121000.0
382,Senior Data Scientist,2.2,The Integer Group,"Dallas, TX","Denver, Co",501 - 1000,1993,Subsidiary Or Business Segment,Advertising & Marketing,Business Services,$50 to $100 million (USD),"Geometry Global, TracyLocke, Saatchi & Saatchi X",0,0,84000,136000,TX,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Sr,M,Dallas,Tx,500000.0,110000.0
383,Pv Scientist,2.9,Karyopharm Therapeutics Inc.,"Newton, MA","Newton, Ma",201 - 500,1992,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,60000,123000,MA,29.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,P,Newton,Ma,500000.0,91500.0
384,Clinical Data Analyst,4.1,Mantech,"Portsmouth, VA","Herndon, Va",5001 - 10000,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),Unknown,0,0,52000,89000,VA,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Portsmouth,Va,500000.0,70500.0
386,Data Engineer,3.7,P2 Energy Solutions,"Lafayette, LA","Denver, Co",501 - 1000,1992,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Unknown,0,0,48000,93000,LA,29.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,Unknown,Lafayette,La,500000.0,70500.0
387,Computational Chemist/Data Scientist,3.8,Pnnl,"Richland, WA","Richland, Wa",1001 - 5000,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,56000,97000,WA,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,P,Richland,Wa,500000.0,76500.0
388,Data Engineer,3.6,Massmutual,"Springfield, MA","Springfield, Ma",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,65000,119000,MA,170.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,Unknown,Springfield,Ma,500000.0,92000.0
390,Principal Data Scientist (Computational Chemistry),4.7,Recursion Pharmaceuticals,"Salt Lake City, UT","Salt Lake City, Ut",51 - 200,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),Unknown,0,0,108000,173000,UT,8.0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,Data Scientist,Sr,Unknown,Salt Lake City,Ut,500000.0,140500.0
391,Product Engineer – Data Science,3.5,Esri,"Arlington, VA","Redlands, Ca",1001 - 5000,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,63000,101000,VA,52.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,Arlington,Va,500000.0,82000.0
392,"Principal Scientist, Chemistry & Immunology",3.3,Rochester Regional Health,"Rochester, NY","Rochester, Ny",10000+,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Unknown,0,0,54000,115000,NY,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Rochester,Ny,500000.0,84500.0
394,"Scientist/Senior Scientist, Autoimmune",4.4,Rubius Therapeutics,"Cambridge, MA","Cambridge, Ma",201 - 500,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),Unknown,0,0,90000,179000,MA,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Cambridge,Ma,500000.0,134500.0
396,Data Scientist,3.3,Samba Tv,"San Francisco, CA","San Francisco, Ca",201 - 500,2008,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,Unknown,0,0,127000,202000,CA,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,San Francisco,Ca,500000.0,164500.0
397,Market Data Analyst,3.4,Sv Microwave,"West Palm Beach, FL","West Palm Beach, Fl",201 - 500,1991,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),Unknown,0,0,31000,57000,FL,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,M,West Palm Beach,Fl,500000.0,44000.0
398,Software Engineer - Data Visualization,4.0,Clearedge,"Annapolis Junction, MD","Annapolis Junction, Md",51 - 200,2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),Unknown,0,0,60000,127000,MD,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Software Engineer - Data Visualization,Other,M,Annapolis Junction,Md,500000.0,93500.0
399,Data Engineer,4.4,Springml,"Herndon, VA","Pleasanton, Ca",Jan-50,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,75000,143000,VA,6.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,Herndon,Va,500000.0,109000.0
400,Staff Data Engineer,3.8,Sumo Logic,"Austin, TX","Redwood City, Ca",501 - 1000,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Splunk, Datadog, Elastic",0,0,105000,194000,TX,11.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,M,Austin,Tx,500000.0,149500.0
401,Associate Data Engineer,3.5,Eab,"Washington, DC","Washington, Dc",1001 - 5000,2007,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,Unknown,0,0,45000,86000,DC,14.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,M,Washington,Dc,500000.0,65500.0
403,Senior Data Scientist,3.5,Brighthouse Financial,"Charlotte, NC","Charlotte, Nc",1001 - 5000,2017,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,Unknown,0,0,95000,154000,NC,4.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Charlotte,Nc,500000.0,124500.0
406,Staff Bi And Data Engineer,2.9,Affinity Solutions,"San Jose, CA","New York, Ny",51 - 200,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",0,0,80000,148000,CA,23.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Engineer,Other,M,San Jose,Ca,500000.0,114000.0
407,Marketing Data Analyst,3.9,Citadel Federal Credit Union,"Exton, PA","Exton, Pa",501 - 1000,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",0,0,36000,62000,PA,84.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Analyst,Other,Unknown,Exton,Pa,500000.0,49000.0
409,"Principal Scientist, Hematology",3.3,Rochester Regional Health,"Rochester, NY","Rochester, Ny",10000+,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Unknown,0,0,54000,115000,NY,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Rochester,Ny,500000.0,84500.0
410,Data Analyst,3.7,Calibre Systems,"Alexandria, VA","Alexandria, Va",501 - 1000,1989,Company - Private,It Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",0,0,50000,92000,VA,32.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,Analyst,Other,Unknown,Alexandria,Va,500000.0,71000.0
411,"Director - Data, Privacy And Ai Governance",3.6,Massmutual,"Boston, MA","Springfield, Ma",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,67000,135000,MA,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Other,Unknown,Boston,Ma,500000.0,101000.0
412,Data Scientist,3.5,Esri,"Redlands, CA","Redlands, Ca",1001 - 5000,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,82000,132000,CA,52.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,Data Scientist,Other,M,Redlands,Ca,500000.0,107000.0
413,Data Scientist,4.7,New England Biolabs,"Ipswich, MA","Ipswich, Ma",201 - 500,1974,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Thermo Fisher Scientific, Enzymatics, Illumina",0,0,85000,140000,MA,47.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Ipswich,Ma,500000.0,112500.0
414,Staff Machine Learning Engineer,3.9,Tapjoy,"San Francisco, CA","San Francisco, Ca",201 - 500,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,138000,224000,CA,14.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Machine Learning Engineer,Other,Unknown,San Francisco,Ca,500000.0,181000.0
415,Information Security Data Analyst,3.7,Motorola Solutions,"Chicago, IL","Chicago, Il",10000+,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",0,0,42000,80000,IL,93.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Analyst,Other,M,Chicago,Il,500000.0,61000.0
416,Lead Data Engineer,4.1,Credit Sesame,"Mountain View, CA","Mountain View, Ca",51 - 200,2010,Company - Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",0,0,190000,220000,CA,11.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,Mountain View,Ca,500000.0,205000.0
